objectid,parentid,title,former_name,architect,architect_url,restoration_architect,building_type,architecture_firm,architecture_firm_url,building_materials,date,date_began,date_completed,date_alteration,date_restoration,date_demolished,description,address,location,latitude,longitude,alteration_architect,note,sources,identifier,type,format,language,rights,rightsstatement,display_template,object_location,image_small,image_thumb,image_alt_text
in136_01,in136,"View of rear of building, looking south-east (1999)",,,,,,,,,,,,,,,,,,,,,,,,,,,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,image,https://digital.library.mcgill.ca/industrial/images/nelectri.jpg,https://digital.library.mcgill.ca/industrial/images/nelectri.jpg,https://digital.library.mcgill.ca/industrial/images/nelectri.jpg,
in136_02,in136,"Rear view, before later additions, looking south; from Construction 9:4 (April 1916) 121.",,,,,,,,,,,,,,,,,,,,,,,,,,,The copyright and related rights status of this Item has not been evaluated.,https://rightsstatements.org/page/CNE/1.0/?language=en,image,https://digital.library.mcgill.ca/industrial/images/nelectric01.jpg,https://digital.library.mcgill.ca/industrial/images/nelectric01.jpg,https://digital.library.mcgill.ca/industrial/images/nelectric01.jpg,
in136_03,in136,First floor plan showing railway entrances into building off rue St-Patrick; from Construction 9:4 (April 1916) 123.,,,,,,,,,,,,,,,,,,,,,,,,,,,The copyright and related rights status of this Item has not been evaluated.,https://rightsstatements.org/page/CNE/1.0/?language=en,image,https://digital.library.mcgill.ca/industrial/images/nelectric02.jpg,https://digital.library.mcgill.ca/industrial/images/nelectric02.jpg,https://digital.library.mcgill.ca/industrial/images/nelectric02.jpg,
in136_04,in136,Interior photos of reception room (top) and drafting room (bottom); from Construction 9:4 (April 1916) 124.,,,,,,,,,,,,,,,,,,,,,,,,,,,The copyright and related rights status of this Item has not been evaluated.,https://rightsstatements.org/page/CNE/1.0/?language=en,image,https://digital.library.mcgill.ca/industrial/images/nelectric03.jpg,https://digital.library.mcgill.ca/industrial/images/nelectric03.jpg,https://digital.library.mcgill.ca/industrial/images/nelectric03.jpg,
in136_05,in136,Advertisement and rendering of Northern Electric Co. from 1928; from Journal (RAIC) 5:1 (1928) xxv.,,,,,,,,,,,,,,,,,,,,,,,,,,,The copyright and related rights status of this Item has not been evaluated.,https://rightsstatements.org/page/CNE/1.0/?language=en,image,https://digital.library.mcgill.ca/industrial/images/nelectricad.jpg,https://digital.library.mcgill.ca/industrial/images/nelectricad.jpg,https://digital.library.mcgill.ca/industrial/images/nelectricad.jpg,
in136_06,in136,"View, looking east, from rue Shearer (1999)",,,,,,,,,,,,,,,,,,,,,,,,,,,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,image,https://digital.library.mcgill.ca/industrial/images/nelectric06.jpg,https://digital.library.mcgill.ca/industrial/images/nelectric06.jpg,https://digital.library.mcgill.ca/industrial/images/nelectric06.jpg,
in136_07,in136,"View, looking north-east of façade on rue Shearer (1999)",,,,,,,,,,,,,,,,,,,,,,,,,,,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,image,https://digital.library.mcgill.ca/industrial/images/nelectric07.jpg,https://digital.library.mcgill.ca/industrial/images/nelectric07.jpg,https://digital.library.mcgill.ca/industrial/images/nelectric07.jpg,
in136_08,in136,"View along St-Patrick, looking north-east (1999)",,,,,,,,,,,,,,,,,,,,,,,,,,,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,image,https://digital.library.mcgill.ca/industrial/images/nelectric08.jpg,https://digital.library.mcgill.ca/industrial/images/nelectric08.jpg,https://digital.library.mcgill.ca/industrial/images/nelectric08.jpg,
in136_09,in136,Side elevation; from Construction 9:4 (April 1916) 122.,,,,,,,,,,,,,,,,,,,,,,,,,,,The copyright and related rights status of this Item has not been evaluated.,https://rightsstatements.org/page/CNE/1.0/?language=en,image,https://digital.library.mcgill.ca/industrial/images/nelectric13.jpg,https://digital.library.mcgill.ca/industrial/images/nelectric13.jpg,https://digital.library.mcgill.ca/industrial/images/nelectric13.jpg,
in136_10,in136,View of ornamental motifs on uppermost sections of the building (1999),,,,,,,,,,,,,,,,,,,,,,,,,,,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,image,https://digital.library.mcgill.ca/industrial/images/nelectric09.jpg,https://digital.library.mcgill.ca/industrial/images/nelectric09.jpg,https://digital.library.mcgill.ca/industrial/images/nelectric09.jpg,
in136_11,in136,Detail of wall ornament (1999),,,,,,,,,,,,,,,,,,,,,,,,,,,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,image,https://digital.library.mcgill.ca/industrial/images/nelectric10.jpg,https://digital.library.mcgill.ca/industrial/images/nelectric10.jpg,https://digital.library.mcgill.ca/industrial/images/nelectric10.jpg,
in136_12,in136,View of main entrance showing the terra cotta tile console and cornice (1999),,,,,,,,,,,,,,,,,,,,,,,,,,,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,image,https://digital.library.mcgill.ca/industrial/images/nelectric11.jpg,https://digital.library.mcgill.ca/industrial/images/nelectric11.jpg,https://digital.library.mcgill.ca/industrial/images/nelectric11.jpg,
in136_13,in136,"Aerial view (ca. 1932); from Montreal: The Metropolis of Canada: A Comprehensive Record of the Growth and Development of the Canadian Metropolis (Montreal: Canadian Record of National Development, 1932), 8.",,,,,,,,,,,,,,,,,,,,,,,,,,,The copyright and related rights status of this Item has not been evaluated.,https://rightsstatements.org/page/CNE/1.0/?language=en,image,https://digital.library.mcgill.ca/industrial/images/nelectric12.jpg,https://digital.library.mcgill.ca/industrial/images/nelectric12.jpg,https://digital.library.mcgill.ca/industrial/images/nelectric12.jpg,
in137,,J. & R. Weir factory/ Zone,,,,Ateliers-in-situ/ Annie Lebel and Stephane Pratte,factory,,,,1875,1875,,,1997,,,10 rue Duke,rue Duke,45.4951683,-73.5529709,,"Originally occupied by boat builders and boiler makers, currently occupied by software company Discreet Logic (1999). ","<em>Montreal, The Metropolis of Canada, Illustrated.</em> Montréal: Consolidated Illustrating Co., 1894. : 191<br>Location: Dept. of Rare Books and Special Collections. McGill University Library.<br><br><em>Montreal, The Metropolis of Canada, Illustrated.</em> Montréal: Consolidated Illustrating, 1894. : 191<br>Location: Dept. of Rare Books and Special Collections. McGill University Library.<br><br>Jelowicki, Amanda. “Architects awarded for building project.” . <em>Montreal Gazette,</em> 20 Nov. 1998: A4<br><br>Rose, David. “Fruitful Endeavour.” . <em>Montreal Gazette,</em> 20 Dec. 1997: H1<br>Visuals: interior photo.",IN137,Image;StillImage,image/jpeg,eng,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,multiple,https://digital.library.mcgill.ca/industrial/images/weir02.jpg,https://digital.library.mcgill.ca/industrial/images/weir02.jpg,https://digital.library.mcgill.ca/industrial/images/weir02.jpg,
in137_01,in137,"View, looking south-east, from rue Brennan (1999)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/thumbnails/weir.jpg,https://digital.library.mcgill.ca/industrial/images/weir.jpg,https://digital.library.mcgill.ca/industrial/images/weir.jpg,
in137_02,in137,"View, looking east along rue Nazareth, of rear elevation (1999)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/weir02.jpg,https://digital.library.mcgill.ca/industrial/images/weir02.jpg,https://digital.library.mcgill.ca/industrial/images/weir02.jpg,
in139,,"Ames, Holden & Co.",,,,,factory; assembly plant,,,,1879,before 1879,,,,1930s?,,43 Victoria Square,Victoria Square,45.50424012,-73.57338606,,"Boot & Shoe factory, fronting Victoria Square, corner of Jurors Street (Jurors was changed to de Vitré in 1927 which was renamed Viger in 1979).","<em>Special number of the Dominion Illustrated devoted to Montreal, the Commercial Metropolis of Canada.</em> Montréal: Sabiston Lithographic and Pub. Co., 1891. : 40-41<br>Visuals: interior renderings.<br><br><em>Montreal, The Metropolis of Canada, Illustrated.</em> Montréal: Consolidated Illustrating, 1894. : 113<br>Location: Dept. of Rare Books and Special Collections. McGill University Library.<br>Visuals: exterior photo.<br><br>Choko, Marc H. <em>The Major Squares of Montreal.</em> Translated by Kathe Roth. Montréal: Meridian Press, 1990. : 82, 91",IN139,Image;StillImage,image/jpeg,eng,The copyright and related rights status of these Items has not been evaluated.,https://rightsstatements.org/page/CNE/1.0/?language=en,multiple,https://digital.library.mcgill.ca/industrial/images/ames01.jpg,https://digital.library.mcgill.ca/industrial/images/ames01.jpg,https://digital.library.mcgill.ca/industrial/images/ames01.jpg,
in139_01,in139,"Illustration (ca. 1891) of building exterior; from Special Number of the Dominion Illustrated (Montreal: Sabiston Lithographic and Pub., 1891), 40.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/ames01.jpg,https://digital.library.mcgill.ca/industrial/images/ames01.jpg,https://digital.library.mcgill.ca/industrial/images/ames01.jpg,
in139_02,in139,"Interior illustration (ca. 1891) of the cutting room; from Special Number of the Dominion Illustrated (Montreal: Sabiston Lithographic and Pub., 1891), 40.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/ames02a.jpg,https://digital.library.mcgill.ca/industrial/images/ames02a.jpg,https://digital.library.mcgill.ca/industrial/images/ames02a.jpg,
in139_03,in139,"Illustration (ca. 1891) of the fitting room; from Special Number of the Dominion Illustrated (Montreal: Sabiston Lithographic and Pub., 1891), 40.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/ames02b.jpg,https://digital.library.mcgill.ca/industrial/images/ames02b.jpg,https://digital.library.mcgill.ca/industrial/images/ames02b.jpg,
in139_04,in139,"Illustration (ca. 1891) showing an interior view of the sole leather room; from Special Number of the Dominion Illustrated (Montreal: Sabiston Lithographic and Pub., 1891), 40.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/ames02b.jpg,https://digital.library.mcgill.ca/industrial/images/ames02c.jpg,https://digital.library.mcgill.ca/industrial/images/ames02c.jpg,
in139_05,in139,"Interior illustration (ca. 1891) of the bottoming room; from Special Number of the Dominion Illustrated (Montreal: Sabiston Lithographic and Pub., 1891), 40.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/ames02d.jpg,https://digital.library.mcgill.ca/industrial/images/ames02d.jpg,https://digital.library.mcgill.ca/industrial/images/ames02d.jpg,
in139_06,in139,"Interior Illustration (ca. 1891); from Special Number of the Dominion Illustrated (Montreal: Sabiston Lithographic and Pub., 1891), 41.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/ames03a.jpg,https://digital.library.mcgill.ca/industrial/images/ames03a.jpg,https://digital.library.mcgill.ca/industrial/images/ames03a.jpg,
in139_07,in139,"Interior Illustration (ca. 1891); from Special Number of the Dominion Illustrated (Montreal: Sabiston Lithographic and Pub., 1891), 41.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/ames03b.jpg,https://digital.library.mcgill.ca/industrial/images/ames03b.jpg,https://digital.library.mcgill.ca/industrial/images/ames03b.jpg,
in140,,Molson Brewery,,"Hettinger, C.F.",a011.html,,brewery,,,,1907,1907,,1909-1913; 1912-1913; 1922; 1929-30; 1933; 1943; 1950-52,,,,1650 rue Notre-Dame est,rue Notre-Dame est,45.51973901,-73.54721156,"C.F. Hettinger (1909-13; 1922; 1943) McDougall & Friedman, engineers (1912-13; 1922; 1952) McDougall, Smith & Fleming (1922; 1951-52) Barott, Marshall, Montgomery, Merret (1933)",,"Burgess, Joanne. <em>Paysages industriels en mutation.</em> Montréal: Université du Quebec à Montréal; Écomusée du fier monde, 1997. : 24-25<br>Visuals: exterior photo, interior photo, drawing.<br><br>Denison, Merrill. <em>The Barley and the Stream: The Molson Story.</em> Toronto: McClelland and Stewart, 1960. .",IN140,Image;StillImage,image/jpeg,eng,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,multiple,https://digital.library.mcgill.ca/industrial/images/molson01.jpg,https://digital.library.mcgill.ca/industrial/images/molson01.jpg,https://digital.library.mcgill.ca/industrial/images/molson01.jpg,
in140_01,in140,"View, looking south-east (1999)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/molson01.jpg,https://digital.library.mcgill.ca/industrial/images/molson01.jpg,https://digital.library.mcgill.ca/industrial/images/molson01.jpg,
in140_02,in140,The date-stone which marks the front entrance (1999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/molson02.jpg,https://digital.library.mcgill.ca/industrial/images/molson02.jpg,https://digital.library.mcgill.ca/industrial/images/molson02.jpg,
in140_03,in140,Image showing the various additions (1999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/molson03.jpg,https://digital.library.mcgill.ca/industrial/images/molson03.jpg,https://digital.library.mcgill.ca/industrial/images/molson03.jpg,
in140_04,in140,Detail of the date-stone (1999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/molson04.jpg,https://digital.library.mcgill.ca/industrial/images/molson04.jpg,https://digital.library.mcgill.ca/industrial/images/molson04.jpg,
in141,,Customs Examining Warehouse,,E.L. Horwood,a044.html,,storage facility; warehouse,,,granite; sandstone; plastic brick; concrete,1916,1912,1916,,,,,105 rue McGill,rue McGill,45.4995036,-73.5548943,,,"“New Customs Examining Warehouse.” . <em>Construction</em> 9:11, 1916: 289-291<br>Visuals: exterior photo, interior photo of typical floor, ground floor plan.<br><br>Pinard, Guy. <em>Montréal: son histoire son architecture.</em> Montréal: La presse, 1986. : 230-1",IN141,Image;StillImage,image/jpeg,eng,,,compound_object,https://digital.library.mcgill.ca/industrial/images/examin02.jpg,https://digital.library.mcgill.ca/industrial/images/examin02.jpg,https://digital.library.mcgill.ca/industrial/images/examin02.jpg,
in141_01,in141,Photograph (c. 1916) from Construction 9:11 (Nov. 1916) 289.,,,,,,,,,,,,,,,,,,,,,,,,,,,The copyright and related rights status of this Item has not been evaluated.,https://rightsstatements.org/page/CNE/1.0/?language=en,image,https://digital.library.mcgill.ca/industrial/images/examin01.jpg,https://digital.library.mcgill.ca/industrial/images/examin01.jpg,https://digital.library.mcgill.ca/industrial/images/examin01.jpg,
in141_02,in141,"View, looking north-west, along rue McGill (1999)",,,,,,,,,,,,,,,,,,,,,,,,,,,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,image,https://digital.library.mcgill.ca/industrial/images/examin02.jpg,https://digital.library.mcgill.ca/industrial/images/examin02.jpg,https://digital.library.mcgill.ca/industrial/images/examin02.jpg,
in141_03,in141,Detail showing brick and stone-work and ornament (1999),,,,,,,,,,,,,,,,,,,,,,,,,,,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,image,https://digital.library.mcgill.ca/industrial/images/examin03.jpg,https://digital.library.mcgill.ca/industrial/images/examin03.jpg,https://digital.library.mcgill.ca/industrial/images/examin03.jpg,
